EventID,RecordNumber,ErrorCode,Timestamp,Component,User,EventName,StorePath,Event,Url,Reason,PackageFamily,Operation,MessageText,CallerProcessName,AuthenticationPackageName,ForceLogoff,IpAddress,ProcessId,SubjectUserName,TargetUserName,CommandLine,ProcessName,ProcessCreationTime,LockoutObservationWindow,ParentProcessName,WorkstationName,MemberName,TargetLogonGuid,PackageFullName
4688,18546,,2026-04-09 00:00:42.586912+00:00,,,,,,,,,,,,,,,0x0000000000000aa0,NORMALVM$,-,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg",,,,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,,,,
4688,18547,,2026-04-09 00:00:42.608797+00:00,,,,,,,,,,,,,,,0x00000000000011b8,NORMALVM$,-,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,,,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,,,,
4673,18548,,2026-04-09 00:00:42.741007+00:00,,,,,,,,,,,,,,,0x00000000000002e8,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,,,,,
4688,18549,,2026-04-09 00:00:42.744818+00:00,,,,,,,,,,,,,,,0x0000000000000794,NORMALVM$,-,/QuitInfo:00000000000002E0;00000000000002E4; ,,,,C:\Windows\System32\svchost.exe,,,,
4673,18550,,2026-04-09 00:00:44.087563+00:00,,,,,,,,,,,,,,,0x00000000000002e8,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,,,,,
4688,18551,,2026-04-09 00:00:44.490274+00:00,,,,,,,,,,,,,,,0x00000000000011b8,NORMALVM$,-,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",,,,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,,,,
1282,1037,,2026-04-09 00:00:44.848368+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
86,369,Not found (404). 0x80190194 (-2145844844 HTTP_E_STATUS_NOT_FOUND),2026-04-09 00:00:45.325607+00:00,,,,,,https://VMW-KeyId-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net/templates/Aik/scep,,,,"GetCACaps
GetCACaps: Not Found
{""Message"":""The authority \""vmw-keyid-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net\"" does not exist.""}
HTTP/1.1 404 Not Found
Date: Thu, 09 Apr 2026 00:01:17 GMT
Content-Length: 121
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: 884312d1-ae23-4f83-8789-40f98b2e94e5
",,,,,,,,,,,,,,,,
1025,1038,,2026-04-09 00:00:45.330374+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
86,370,Not found (404). 0x80190194 (-2145844844 HTTP_E_STATUS_NOT_FOUND),2026-04-09 00:00:45.588932+00:00,,,,,,https://VMW-KeyId-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net/templates/Aik/scep,,,,"GetCACaps
GetCACaps: Not Found
{""Message"":""The authority \""vmw-keyid-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net\"" does not exist.""}
HTTP/1.1 404 Not Found
Date: Thu, 09 Apr 2026 00:01:17 GMT
Content-Length: 121
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: 84f17c13-f2d6-4eb2-aa6c-eb1a86d04e8f
",,,,,,,,,,,,,,,,
4688,18552,,2026-04-09 00:00:45.770744+00:00,,,,,,,,,,,,,,,0x0000000000000aa0,NORMALVM$,-,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg",,,,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,,,,
4688,18553,,2026-04-09 00:00:45.783373+00:00,,,,,,,,,,,,,,,0x0000000000001278,NORMALVM$,-,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,,,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,,,,
4673,18554,,2026-04-09 00:00:46.301664+00:00,,,,,,,,,,,,,,,0x00000000000002e8,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,,,,,
4688,18555,,2026-04-09 00:00:46.573204+00:00,,,,,,,,,,,,,,,0x0000000000001278,NORMALVM$,-,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",,,,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,,,,
4688,18556,,2026-04-09 00:00:47.321518+00:00,,,,,,,,,,,,,,,0x0000000000000aa0,NORMALVM$,-,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MinimumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg",,,,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,,,,
4688,18557,,2026-04-09 00:00:47.335423+00:00,,,,,,,,,,,,,,,0x00000000000012e8,NORMALVM$,-,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,,,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,,,,
4673,18558,,2026-04-09 00:00:47.722647+00:00,,,,,,,,,,,,,,,0x00000000000002e8,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,,,,,
4673,18559,,2026-04-09 00:00:48.174534+00:00,,,,,,,,,,,,,,,0x00000000000002e8,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,,,,,
4673,18560,,2026-04-09 00:00:48.174538+00:00,,,,,,,,,,,,,,,0x00000000000002e8,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,,,,,
4673,18561,,2026-04-09 00:00:48.174538+00:00,,,,,,,,,,,,,,,0x00000000000002e8,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,,,,,
5058,18562,,2026-04-09 00:00:48.185053+00:00,,,,,,,,,%%2458,,,,,,,LOCAL SERVICE,,,,,,,,,,
5061,18563,,2026-04-09 00:00:48.185511+00:00,,,,,,,,,%%2480,,,,,,,LOCAL SERVICE,,,,,,,,,,
5059,18564,,2026-04-09 00:00:48.185650+00:00,,,,,,,,,%%2464,,,,,,,LOCAL SERVICE,,,,,,,,,,
5059,18565,,2026-04-09 00:00:48.188148+00:00,,,,,,,,,%%2464,,,,,,,LOCAL SERVICE,,,,,,,,,,
4738,18566,,2026-04-09 00:00:48.210999+00:00,,,,,,,,,,,,,,,,NORMALVM$,pizza,,,,,,,,,
4648,18567,,2026-04-09 00:00:48.218065+00:00,,,,,,,,,,,,,,127.0.0.1,0x00000000000004fc,NORMALVM$,pizzahuthacker@gmail.com,,C:\Windows\System32\svchost.exe,,,,,,{00000000-0000-0000-0000-000000000000},
4624,18568,,2026-04-09 00:00:48.218090+00:00,,,,,,,,,,,,Negotiate,,127.0.0.1,0x00000000000004fc,NORMALVM$,pizzahuthacker@gmail.com,,C:\Windows\System32\svchost.exe,,,,NORMALVM,,,
4624,18569,,2026-04-09 00:00:48.218103+00:00,,,,,,,,,,,,Negotiate,,127.0.0.1,0x00000000000004fc,NORMALVM$,pizzahuthacker@gmail.com,,C:\Windows\System32\svchost.exe,,,,NORMALVM,,,
4672,18570,,2026-04-09 00:00:48.218109+00:00,,,,,,,,,,,,,,,,pizzahuthacker@gmail.com,,,,,,,,,,
4673,18571,,2026-04-09 00:00:48.218935+00:00,,,,,,,,,,,,,,,0x00000000000002e8,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,,,,,
4673,18572,,2026-04-09 00:00:48.219019+00:00,,,,,,,,,,,,,,,0x00000000000002e8,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,,,,,
7001,1039,,2026-04-09 00:00:48.244780+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
5059,18573,,2026-04-09 00:00:48.263557+00:00,,,,,,,,,%%2464,,,,,,,LOCAL SERVICE,,,,,,,,,,
5059,18574,,2026-04-09 00:00:48.264900+00:00,,,,,,,,,%%2464,,,,,,,LOCAL SERVICE,,,,,,,,,,
6003,371,,2026-04-09 00:00:48.270899+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
4738,18575,,2026-04-09 00:00:48.289560+00:00,,,,,,,,,,,,,,,,NORMALVM$,pizza,,,,,,,,,
4648,18576,,2026-04-09 00:00:48.292912+00:00,,,,,,,,,,,,,,-,0x00000000000002e8,NORMALVM$,pizzahuthacker@gmail.com,,C:\Windows\System32\lsass.exe,,,,,,{00000000-0000-0000-0000-000000000000},
4624,18577,,2026-04-09 00:00:48.292934+00:00,,,,,,,,,,,,Negotiate,,-,0x00000000000002e8,NORMALVM$,pizzahuthacker@gmail.com,,C:\Windows\System32\lsass.exe,,,,NORMALVM,,,
4624,18578,,2026-04-09 00:00:48.292944+00:00,,,,,,,,,,,,Negotiate,,-,0x00000000000002e8,NORMALVM$,pizzahuthacker@gmail.com,,C:\Windows\System32\lsass.exe,,,,NORMALVM,,,
4672,18579,,2026-04-09 00:00:48.292946+00:00,,,,,,,,,,,,,,,,pizzahuthacker@gmail.com,,,,,,,,,,
4634,18580,,2026-04-09 00:00:48.293173+00:00,,,,,,,,,,,,,,,,,pizza,,,,,,,,,
4634,18581,,2026-04-09 00:00:48.294523+00:00,,,,,,,,,,,,,,,,,pizza,,,,,,,,,
4799,18582,,2026-04-09 00:00:48.391132+00:00,,,,,,,,,,,C:\Windows\System32\svchost.exe,,,,,NORMALVM$,Administrators,,,,,,,,,
4624,18583,,2026-04-09 00:00:48.672295+00:00,,,,,,,,,,,,Negotiate,,-,0x00000000000002e0,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,,,-,,,
4672,18584,,2026-04-09 00:00:48.672298+00:00,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,
4688,18585,,2026-04-09 00:00:48.673546+00:00,,,,,,,,,,,,,,,0x00000000000002e0,NORMALVM$,-,C:\WINDOWS\System32\svchost.exe -k CameraMonitor,,,,C:\Windows\System32\services.exe,,,,
4688,18586,,2026-04-09 00:00:48.737591+00:00,,,,,,,,,,,,,,,0x00000000000004fc,NORMALVM$,pizza,sihost.exe,,,,C:\Windows\System32\svchost.exe,,,,
6000,372,,2026-04-09 00:00:48.738939+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
4688,18587,,2026-04-09 00:00:48.752029+00:00,,,,,,,,,,,,,,,0x00000000000002e0,NORMALVM$,pizza,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc,,,,C:\Windows\System32\services.exe,,,,
4688,18588,,2026-04-09 00:00:48.758669+00:00,,,,,,,,,,,,,,,0x00000000000006b8,NORMALVM$,-,taskhostw.exe,,,,C:\Windows\System32\svchost.exe,,,,
4688,18589,,2026-04-09 00:00:48.823708+00:00,,,,,,,,,,,,,,,0x00000000000002e0,NORMALVM$,pizza,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s webthreatdefusersvc,,,,C:\Windows\System32\services.exe,,,,
4688,18590,,2026-04-09 00:00:48.969473+00:00,,,,,,,,,,,,,,,0x00000000000002e0,NORMALVM$,pizza,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService,,,,C:\Windows\System32\services.exe,,,,
4673,18591,,2026-04-09 00:00:48.985722+00:00,,,,,,,,,,,,,,,0x00000000000002e8,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,,,,,
4688,18592,,2026-04-09 00:00:49.179506+00:00,,,,,,,,,,,,,,,0x00000000000006b8,NORMALVM$,pizza,taskhostw.exe USER,,,,C:\Windows\System32\svchost.exe,,,,
4688,18593,,2026-04-09 00:00:49.192074+00:00,,,,,,,,,,,,,,,0x00000000000006b8,NORMALVM$,-,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c",,,,C:\Windows\System32\svchost.exe,,,,
4688,18594,,2026-04-09 00:00:49.286119+00:00,,,,,,,,,,,,,,,0x00000000000006b8,NORMALVM$,pizza,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},,,,C:\Windows\System32\svchost.exe,,,,
4688,18595,,2026-04-09 00:00:49.394966+00:00,,,,,,,,,,,,,,,0x00000000000006b8,NORMALVM$,pizza,taskhostw.exe,,,,C:\Windows\System32\svchost.exe,,,,
4688,18596,,2026-04-09 00:00:50.021664+00:00,,,,,,,,,,,,,,,0x00000000000002a0,NORMALVM$,pizza,C:\WINDOWS\system32\userinit.exe,,,,C:\Windows\System32\winlogon.exe,,,,
4673,18597,,2026-04-09 00:00:50.095646+00:00,,,,,,,,,,,,,,,0x00000000000002e8,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,,,,,
4688,18598,,2026-04-09 00:00:50.193447+00:00,,,,,,,,,,,,,,,0x0000000000001038,pizza,-,C:\WINDOWS\Explorer.EXE,,,,C:\Windows\System32\userinit.exe,,,,
4688,18599,,2026-04-09 00:00:50.378317+00:00,,,,,,,,,,,,,,,0x000000000000139c,pizza,-,"""C:\Windows\System32\ShellHost.exe""",,,,C:\Windows\System32\sihost.exe,,,,
4688,18600,,2026-04-09 00:00:50.479099+00:00,,,,,,,,,,,,,,,0x0000000000000c28,NORMALVM$,-,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /ua /installsource core",,,,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,,,,
5058,18601,,2026-04-09 00:00:50.684696+00:00,,,,,,,,,%%2458,,,,,,,pizza,,,,,,,,,,
5061,18602,,2026-04-09 00:00:50.685999+00:00,,,,,,,,,%%2480,,,,,,,pizza,,,,,,,,,,
5059,18603,,2026-04-09 00:00:50.686543+00:00,,,,,,,,,%%2464,,,,,,,pizza,,,,,,,,,,
4688,18604,,2026-04-09 00:00:50.797667+00:00,,,,,,,,,,,,,,,0x00000000000002e0,NORMALVM$,LOCAL SERVICE,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CDPSvc,,,,C:\Windows\System32\services.exe,,,,
4688,18605,,2026-04-09 00:00:51.122877+00:00,,,,,,,,,,,,,,,0x00000000000002e0,NORMALVM$,pizza,C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc,,,,C:\Windows\System32\services.exe,,,,
4624,18606,,2026-04-09 00:00:51.378681+00:00,,,,,,,,,,,,Negotiate,,-,0x00000000000002e0,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,,,-,,,
4672,18607,,2026-04-09 00:00:51.378685+00:00,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,
4688,18608,,2026-04-09 00:00:51.381624+00:00,,,,,,,,,,,,,,,0x00000000000002e0,NORMALVM$,-,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Appinfo,,,,C:\Windows\System32\services.exe,,,,
4673,18609,,2026-04-09 00:00:51.455482+00:00,,,,,,,,,,,,,,,0x00000000000002e8,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,,,,,
5058,18610,,2026-04-09 00:00:51.479401+00:00,,,,,,,,,%%2458,,,,,,,LOCAL SERVICE,,,,,,,,,,
5061,18611,,2026-04-09 00:00:51.479662+00:00,,,,,,,,,%%2480,,,,,,,LOCAL SERVICE,,,,,,,,,,
5059,18612,,2026-04-09 00:00:51.480192+00:00,,,,,,,,,%%2464,,,,,,,LOCAL SERVICE,,,,,,,,,,
4688,18613,,2026-04-09 00:00:51.982813+00:00,,,,,,,,,,,,,,,0x000000000000139c,NORMALVM$,pizza,"""C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\CrossDeviceResume.exe"" /tileid MicrosoftWindows.Client.CBS_cw5n1h2txyewy!CrossDeviceResumeApp",,,,C:\Windows\System32\sihost.exe,,,,
4673,18614,,2026-04-09 00:00:52.083155+00:00,,,,,,,,,,,,,,,0x00000000000012b8,pizza,,,C:\Windows\System32\svchost.exe,,,,,,,
4688,18615,,2026-04-09 00:00:52.392467+00:00,,,,,,,,,,,,,,,0x00000000000006b8,NORMALVM$,pizza,"""C:\WINDOWS\system32\AppHostRegistrationVerifier.exe""",,,,C:\Windows\System32\svchost.exe,,,,
4688,18616,,2026-04-09 00:00:52.686813+00:00,,,,,,,,,,,,,,,0x0000000000000360,NORMALVM$,pizza,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},,,,C:\Windows\System32\svchost.exe,,,,
4673,18617,,2026-04-09 00:00:52.856007+00:00,,,,,,,,,,,,,,,0x00000000000002e8,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,,,,,
4688,18618,,2026-04-09 00:00:53.338629+00:00,,,,,,,,,,,,,,,0x0000000000000360,NORMALVM$,pizza,C:\WINDOWS\system32\DllHost.exe /Processid:{69B7FE84-6361-4423-B948-1D64820B1E96},,,,C:\Windows\System32\svchost.exe,,,,
4673,18619,,2026-04-09 00:00:53.803492+00:00,,,,,,,,,,,,,,,0x0000000000000360,pizza,,,C:\Windows\System32\svchost.exe,,,,,,,
4688,18620,,2026-04-09 00:00:53.926241+00:00,,,,,,,,,,,,,,,0x0000000000000360,NORMALVM$,pizza,"""C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe"" -ServerName:CortanaUI.AppXstmwaab17q5s3y22tp6apqz7a45vwv65.mca",,,,C:\Windows\System32\svchost.exe,,,,
4688,18621,,2026-04-09 00:00:53.934977+00:00,,,,,,,,,,,,,,,0x0000000000000360,NORMALVM$,pizza,"""C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe"" -ServerName:FullTrustApp.AppXykjsye98af63ez2annt9djke8trg8stn.mca",,,,C:\Windows\System32\svchost.exe,,,,
4688,18622,,2026-04-09 00:00:54.568142+00:00,,,,,,,,,,,,,,,0x0000000000000360,NORMALVM$,pizza,C:\Windows\System32\RuntimeBroker.exe -Embedding,,,,C:\Windows\System32\svchost.exe,,,,
4688,18623,,2026-04-09 00:00:54.815111+00:00,,,,,,,,,,,,,,,0x00000000000002e0,NORMALVM$,pizza,C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup -s UdkUserSvc,,,,C:\Windows\System32\services.exe,,,,
4688,18624,,2026-04-09 00:00:55.249449+00:00,,,,,,,,,,,,,,,0x0000000000000360,NORMALVM$,pizza,"""C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_526.1202.40.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe"" -ServerName:Microsoft.Windows.DashboardServer",,,,C:\Windows\System32\svchost.exe,,,,
4673,18625,,2026-04-09 00:00:55.463331+00:00,,,,,,,,,,,,,,,0x0000000000000360,pizza,,,C:\Windows\System32\svchost.exe,,,,,,,
4673,18626,,2026-04-09 00:00:56.571802+00:00,,,,,,,,,,,,,,,0x0000000000001080,pizza,,,C:\Windows\explorer.exe,,,,,,,
4624,18627,,2026-04-09 00:00:56.590679+00:00,,,,,,,,,,,,Negotiate,,-,0x00000000000002e0,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,,,-,,,
4672,18628,,2026-04-09 00:00:56.590683+00:00,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,
4688,18629,,2026-04-09 00:00:56.591614+00:00,,,,,,,,,,,,,,,0x00000000000002e0,NORMALVM$,-,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wlidsvc,,,,C:\Windows\System32\services.exe,,,,
4688,18630,,2026-04-09 00:00:57.114853+00:00,,,,,,,,,,,,,,,0x0000000000000360,NORMALVM$,pizza,"""C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SoftLandingTask\SoftLandingTask.exe"" -Embedding",,,,C:\Windows\System32\svchost.exe,,,,
4673,18631,,2026-04-09 00:00:57.114857+00:00,,,,,,,,,,,,,,,0x0000000000000360,pizza,,,C:\Windows\System32\svchost.exe,,,,,,,
4673,18632,,2026-04-09 00:00:57.342115+00:00,,,,,,,,,,,,,,,0x0000000000000360,pizza,,,C:\Windows\System32\svchost.exe,,,,,,,
4673,18633,,2026-04-09 00:00:57.369490+00:00,,,,,,,,,,,,,,,0x0000000000000360,pizza,,,C:\Windows\System32\svchost.exe,,,,,,,
4688,18634,,2026-04-09 00:00:57.520937+00:00,,,,,,,,,,,,,,,0x0000000000000360,NORMALVM$,pizza,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXfkd8mejksk4ancwf4vtyhmkvtzn1jcbs.mca",,,,C:\Windows\System32\svchost.exe,,,,
4688,18635,,2026-04-09 00:00:57.534418+00:00,,,,,,,,,,,,,,,0x0000000000000360,NORMALVM$,pizza,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:SettingsUXHostApp.AppXbcemfss8fnwzwnsjec8qzh0c3jnkn6x0.mca",,,,C:\Windows\System32\svchost.exe,,,,
4673,18636,,2026-04-09 00:00:57.567919+00:00,,,,,,,,,,,,,,,0x0000000000000360,pizza,,,C:\Windows\System32\svchost.exe,,,,,,,
5379,18637,,2026-04-09 00:00:57.581676+00:00,,,,,,,,,,,,,,,,pizza,,,,2026-04-09 00:00:56.591587+00:00,,,,,,
5379,18638,,2026-04-09 00:00:57.582640+00:00,,,,,,,,,,,,,,,,pizza,,,,2026-04-09 00:00:56.591587+00:00,,,,,,
5379,18639,,2026-04-09 00:00:57.582687+00:00,,,,,,,,,,,,,,,,pizza,,,,2026-04-09 00:00:56.591587+00:00,,,,,,
5379,18640,,2026-04-09 00:00:57.585247+00:00,,,,,,,,,,,,,,,,NORMALVM$,,,,2026-04-09 00:00:56.591587+00:00,,,,,,
5379,18641,,2026-04-09 00:00:57.585651+00:00,,,,,,,,,,,,,,,,NORMALVM$,,,,2026-04-09 00:00:56.591587+00:00,,,,,,
5379,18642,,2026-04-09 00:00:57.585695+00:00,,,,,,,,,,,,,,,,NORMALVM$,,,,2026-04-09 00:00:56.591587+00:00,,,,,,
5379,18643,,2026-04-09 00:00:57.601194+00:00,,,,,,,,,,,,,,,,pizza,,,,2026-04-09 00:00:56.591587+00:00,,,,,,
5379,18644,,2026-04-09 00:00:57.603428+00:00,,,,,,,,,,,,,,,,pizza,,,,2026-04-09 00:00:56.591587+00:00,,,,,,
5379,18645,,2026-04-09 00:00:57.605623+00:00,,,,,,,,,,,,,,,,pizza,,,,2026-04-09 00:00:56.591587+00:00,,,,,,
5379,18646,,2026-04-09 00:00:57.605686+00:00,,,,,,,,,,,,,,,,pizza,,,,2026-04-09 00:00:56.591587+00:00,,,,,,
5379,18647,,2026-04-09 00:00:57.632792+00:00,,,,,,,,,,,,,,,,pizza,,,,2026-04-09 00:00:56.591587+00:00,,,,,,
5379,18648,,2026-04-09 00:00:57.634548+00:00,,,,,,,,,,,,,,,,pizza,,,,2026-04-09 00:00:56.591587+00:00,,,,,,
5379,18649,,2026-04-09 00:00:57.634695+00:00,,,,,,,,,,,,,,,,pizza,,,,2026-04-09 00:00:56.591587+00:00,,,,,,
10010,1040,,2026-04-09 00:00:57.665340+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
4688,18650,,2026-04-09 00:00:57.667730+00:00,,,,,,,,,,,,,,,0x0000000000001550,pizza,-,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=SearchHost.exe --webview-exe-version=2126.2002.40.0 --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --noerrdialogs --disable-features=msSmartScreenProtection --edge-webview-enable-mojo-ipcz --enable-features=msEdgeFluentOverlayScrollbar --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8037) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 146.0.3856.109)"" --lang=en-US --mojo-named-platform-channel-pipe=5456.6124.14870877913930386864 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630",,,,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe,,,,
4688,18651,,2026-04-09 00:00:57.679960+00:00,,,,,,,,,,,,,,,0x0000000000000360,NORMALVM$,pizza,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXe9cvj1thv1hmcw0cs98xm3r97tyzy2xs.mca",,,,C:\Windows\System32\svchost.exe,,,,
4624,18652,,2026-04-09 00:00:58.879814+00:00,,,,,,,,,,,,Negotiate,,-,0x00000000000002e0,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,,,-,,,
4672,18653,,2026-04-09 00:00:58.879818+00:00,,,,,,,,,,,,,,,,SYSTEM,,,,,,,,,,
4688,18654,,2026-04-09 00:00:58.882412+00:00,,,,,,,,,,,,,,,0x00000000000002e0,NORMALVM$,-,C:\WINDOWS\System32\svchost.exe -k netsvcs -p,,,,C:\Windows\System32\services.exe,,,,
4688,18655,,2026-04-09 00:00:58.922518+00:00,,,,,,,,,,,,,,,0x000000000000117c,pizza,-,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=crashpad-handler --user-data-dir=C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView /prefetch:4 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView\Crashpad --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=146.0.7680.179 ""--annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=146.0.3856.109 --initial-client-data=0x16c,0x170,0x174,0x148,0x1b0,0x7ff9536f34d8,0x7ff9536f34e4,0x7ff9536f34f0",,,,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe,,,,
4688,18656,,2026-04-09 00:00:59.022711+00:00,,,,,,,,,,,,,,,0x0000000000000360,NORMALVM$,pizza,C:\WINDOWS\system32\DllHost.exe /Processid:{D4872B74-3AFC-47CD-B8A2-9E4F998539BC},,,,C:\Windows\System32\svchost.exe,,,,
5058,18657,,2026-04-09 00:00:59.719736+00:00,,,,,,,,,%%2458,,,,,,,LOCAL SERVICE,,,,,,,,,,
5061,18658,,2026-04-09 00:00:59.721634+00:00,,,,,,,,,%%2480,,,,,,,LOCAL SERVICE,,,,,,,,,,
5059,18659,,2026-04-09 00:00:59.722752+00:00,,,,,,,,,%%2464,,,,,,,LOCAL SERVICE,,,,,,,,,,
4688,18660,,2026-04-09 00:00:59.742558+00:00,,,,,,,,,,,,,,,0x0000000000000360,NORMALVM$,pizza,C:\Windows\System32\smartscreen.exe -Embedding,,,,C:\Windows\System32\svchost.exe,,,,
