LogonType,VirtualAccount,Resource,TargetProcessName,SidHistory,TargetName,TargetInfo,MasterKeyId,FailureReason,KeyType,TargetOutboundDomainName,NewUacValue,Schema,EventCountTotal,EnabledPrivilegeList,Status,ClientCreationTime,CallerProcessId,ProcessName,RecordNumber,SessionId,SchemaFriendlyName,NewProcessName,PasswordLastSet,OldUacValue,CountOfCredentialsReturned,LmPackageName,UserParameters,DisabledPrivilegeList,UserWorkstations,AuthenticationPackageName,CryptoAlgorithms,TargetSid,VsmLaunchType,ReadOperation,LogonGuid,TargetOutboundUserName,LoadOptions,EventID,TargetDomainName,TargetServerName,AlgorithmName,LogonProcessName,Timestamp,DisplayName,HomePath,VendorIds,UserAccountControl,TargetUserSid,NewProcessId,TargetProcessId,SubjectUserName,EventIdx,Type,TokenElevationType,KernelDebug,SubjectDomainName,AllowedToDelegateTo,ProcessCreationTime,DataDescription,TestSigning,PrivilegeList,PackageSid,ProtectedDataFlags,FlightSigning,KeyFilePath,AdvancedOptions,TargetLinkedLogonId,RestrictedAdminMode,RemoteCredentialGuard,SubjectLogonId,UserPrincipalName,PuaPolicyId,Identity,HomeDirectory,ElevatedToken,DeviceDescription,Operation,PuaCount,TargetUserName,HypervisorLoadOptions,SubjectUserSid,TargetLogonId,MandatoryLabel,ProcessId,TransmittedServices,SamAccountName,ScriptPath,ClientProcessId,KeyLength,ImpersonationLevel,DisableIntegrityChecks,GroupMembership,CompatibleIds,IpAddress,DeviceId,RemoteEventLogging,HypervisorDebug,PrimaryGroupId,HypervisorLaunchType,TargetLogonGuid,ProviderName,CallerProcessName,Flags,Dummy,WorkstationName,ParentProcessName,AccountExpires,LogonHours,ClassId,IpPort,ReturnCode,ClassName,KeyName,CommandLine,ProfilePath,LocationInformation,ConfigAccessPolicy
,,,,,,,,,,,,,,,,,,,9423,,,C:\Windows\System32\conhost.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:52:51.589607+00:00,,,,,S-1-0-0,0x0000000000000728,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x0000000000001260,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\wevtutil.exe,,,,,,,,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,,
,,,,,,,,,,,,,,,0x00000000,,,C:\Windows\System32\conhost.exe,9424,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:52:51.591551+00:00,,,,,,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,0x0000000000000570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-,,,,C:\Windows\System32\wevtutil.exe,9425,,,,,,,,,SeBackupPrivilege,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:52:51.793024+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x0000000000001260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-,,,,C:\Windows\System32\wevtutil.exe,9426,,,,,,,,,SeSecurityPrivilege,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:52:51.793051+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x0000000000001260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0x00000000,,,C:\Windows\System32\wevtutil.exe,9427,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:52:51.795238+00:00,,,,,,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,0x0000000000001260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0x00000000,,,C:\Windows\System32\conhost.exe,9428,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:52:51.800110+00:00,,,,,,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,0x0000000000000728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,9429,,,C:\Windows\System32\wevtutil.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:52:51.809759+00:00,,,,,S-1-0-0,0x00000000000029e4,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x0000000000001ba0,,,,,,,,,,,,,,,,,,,,,,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,,,,,,,,"C:\WINDOWS\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-RTP.man""",,,
,,,,,,,,,,,,,,,,,,,9430,,,C:\Windows\System32\conhost.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:52:51.813402+00:00,,,,,S-1-0-0,0x0000000000001a98,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x00000000000029e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\wevtutil.exe,,,,,,,,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,,
,,,,,,,,,,,,,,-,,,,C:\Windows\System32\wevtutil.exe,9431,,,,,,,,,SeBackupPrivilege,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:52:51.909143+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x00000000000029e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-,,,,C:\Windows\System32\wevtutil.exe,9432,,,,,,,,,SeSecurityPrivilege,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:52:51.909155+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x00000000000029e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0x00000000,,,C:\Windows\System32\wevtutil.exe,9433,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:52:51.913794+00:00,,,,,,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,0x00000000000029e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,9434,,,C:\Windows\System32\wevtutil.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:52:51.917257+00:00,,,,,S-1-0-0,0x00000000000006e4,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x0000000000001ba0,,,,,,,,,,,,,,,,,,,,,,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,,,,,,,,"C:\WINDOWS\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-RTP.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpRtp.dll"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpRtp.dll"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpRtp.dll""",,,
,,,,,,,,,,,,,,,,,,,9435,,,C:\Windows\System32\conhost.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:52:51.921837+00:00,,,,,S-1-0-0,0x00000000000024d0,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x00000000000006e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\wevtutil.exe,,,,,,,,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,,
,,,,,,,,,,,,,,,0x00000000,,,C:\Windows\System32\conhost.exe,9436,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:52:51.922562+00:00,,,,,,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,0x0000000000001a98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-,,,,C:\Windows\System32\wevtutil.exe,9437,,,,,,,,,SeBackupPrivilege,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:52:52.018972+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x00000000000006e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-,,,,C:\Windows\System32\wevtutil.exe,9438,,,,,,,,,SeSecurityPrivilege,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:52:52.018986+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x00000000000006e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0x00000000,,,C:\Windows\System32\wevtutil.exe,9439,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:52:52.027016+00:00,,,,,,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,0x00000000000006e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0x00000000,,,C:\Windows\System32\conhost.exe,9440,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:52:52.034784+00:00,,,,,,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,0x00000000000024d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,9441,,,C:\Windows\System32\wevtutil.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:52:52.086477+00:00,,,,,S-1-0-0,0x0000000000000948,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x0000000000001ba0,,,,,,,,,,,,,,,,,,,,,,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,,,,,,,,"C:\WINDOWS\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-Protection.man""",,,
,,,,,,,,,,,,,,,,,,,9442,,,C:\Windows\System32\conhost.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:52:52.092186+00:00,,,,,S-1-0-0,0x0000000000002140,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x0000000000000948,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\wevtutil.exe,,,,,,,,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,,
,,,,,,,,,,,,,,-,,,,C:\Windows\System32\wevtutil.exe,9443,,,,,,,,,SeBackupPrivilege,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:52:52.445518+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x0000000000000948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-,,,,C:\Windows\System32\wevtutil.exe,9444,,,,,,,,,SeSecurityPrivilege,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:52:52.445625+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x0000000000000948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0x00000000,,,C:\Windows\System32\wevtutil.exe,9445,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:52:52.450369+00:00,,,,,,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,0x0000000000000948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,9446,,,C:\Windows\System32\wevtutil.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:52:52.453447+00:00,,,,,S-1-0-0,0x0000000000001664,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x0000000000001ba0,,,,,,,,,,,,,,,,,,,,,,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,,,,,,,,"C:\WINDOWS\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-Protection.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpClient.dll"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpClient.dll"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpClient.dll""",,,
,,,,,,,,,,,,,,,,,,,9447,,,C:\Windows\System32\conhost.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:52:52.463104+00:00,,,,,S-1-0-0,0x000000000000263c,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x0000000000001664,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\wevtutil.exe,,,,,,,,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,,
,,,,,,,,,,,,,,,0x00000000,,,C:\Windows\System32\conhost.exe,9448,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:52:52.470325+00:00,,,,,,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,0x0000000000002140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-,,,,C:\Windows\System32\wevtutil.exe,9449,,,,,,,,,SeBackupPrivilege,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:52:52.591286+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x0000000000001664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-,,,,C:\Windows\System32\wevtutil.exe,9450,,,,,,,,,SeSecurityPrivilege,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:52:52.591301+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x0000000000001664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0x00000000,,,C:\Windows\System32\wevtutil.exe,9451,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:52:52.594597+00:00,,,,,,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,0x0000000000001664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0x00000000,,,C:\Windows\System32\conhost.exe,9452,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:52:52.618116+00:00,,,,,,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,0x000000000000263c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,9453,,,C:\Program Files\Windows Defender\MpCmdRun.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:52:52.695013+00:00,,,,,S-1-0-0,0x0000000000002ae8,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x0000000000001ba0,,,,,,,,,,,,,,,,,,,,,,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,,,,,,,,"""C:\Program Files\Windows Defender\MpCmdRun.exe"" -EnableService",,,
,,,,,,,,,,,,,,,,,,,9454,,,C:\Windows\System32\conhost.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:52:52.791027+00:00,,,,,S-1-0-0,0x0000000000001018,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x0000000000002ae8,,,,,,,,,,,,,,,,,,,,,,C:\Program Files\Windows Defender\MpCmdRun.exe,,,,,,,,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,,
,,,,,,,,,,,,,,,0x00000000,,,C:\Program Files\Windows Defender\MpCmdRun.exe,9455,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:52:52.934885+00:00,,,,,,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,0x0000000000002ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0x00000000,,,C:\Windows\System32\conhost.exe,9456,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:52:52.956104+00:00,,,,,,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,0x0000000000001018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,SeLoadDriverPrivilege,,,,C:\Windows\System32\services.exe,9457,,,,,,,,,-,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:52:52.957258+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,%%1843,,,,,,,,,-,,,,,,,,C:\Windows\System32\services.exe,9458,,,,,,,-,,,,Negotiate,,,,,{00000000-0000-0000-0000-000000000000},-,,4624,NT AUTHORITY,,,Advapi  ,2026-04-18 17:52:57.763599+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,0x0000000000000000,-,-,0x00000000000003e7,,,,,%%1842,,,,SYSTEM,,S-1-5-18,0x00000000000003e7,,0x00000000000002e4,-,,,,0,%%1833,,,,-,,,,,,,,,,,-,,,,,-,,,,,,,
5,,,,,,,,,,,,,1,,,,,,9459,,,,,,,,,,,,,,,,,,,4627,NT AUTHORITY,,,,2026-04-18 17:52:57.763613+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,1,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,SYSTEM,,S-1-5-18,0x00000000000003e7,,,,,,,,,,"
		%{S-1-5-32-544}
		%{S-1-1-0}
		%{S-1-5-11}
		%{S-1-16-16384}",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,9460,,,,,,,,,,,,,,,,,,,4672,,,,,2026-04-18 17:52:57.763620+00:00,,,,,,,,SYSTEM,,,,,NT AUTHORITY,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,9461,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:52:57.764996+00:00,,,,,S-1-0-0,0x00000000000003e4,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x00000000000002e4,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\services.exe,,,,,,,,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s DisplayEnhancementService,,,
,,,,,,,,,,,,,,,0x00000000,,,C:\Windows\System32\wbem\WmiPrvSE.exe,9462,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:52:59.533012+00:00,,,,,,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,S-1-5-18,,,0x00000000000020a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,9463,,,C:\Windows\System32\dccw.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:53:07.360096+00:00,,,,,S-1-0-0,0x00000000000022d8,,pizza,,,%%1938,,DESKTOP-7CV8A7M,,,,,,,,,,,,,,0x000000000007f543,,,,,,,,,-,,S-1-5-21-1980105709-2548930214-1157036425-1001,0x0000000000000000,S-1-16-8192,0x0000000000001278,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\sihost.exe,,,,,,,,"""C:\WINDOWS\system32\dccw.exe"" ",,,
,,,,,,,,,,,,,,,0xc000042c,,,C:\Windows\System32\dccw.exe,9464,,,,,,,,,,,,,,,,,,,4689,,,,,2026-04-18 17:53:07.377224+00:00,,,,,,,,pizza,,,,,DESKTOP-7CV8A7M,,,,,,,,,,,,,,0x000000000007f543,,,,,,,,,,,S-1-5-21-1980105709-2548930214-1157036425-1001,,,0x00000000000022d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,9465,,,C:\Windows\System32\consent.exe,,,,,,,,,,,,,,,,4688,-,,,,2026-04-18 17:53:07.420856+00:00,,,,,S-1-0-0,0x0000000000001c48,,DESKTOP-7CV8A7M$,,,%%1936,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,-,,S-1-5-18,0x0000000000000000,S-1-16-16384,0x0000000000001128,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\svchost.exe,,,,,,,,consent.exe 4392 430 0000013DE8158AF0,,,
,,,,,,,,,,,,,,SeBackupPrivilege,,,,C:\Windows\System32\consent.exe,9466,,,,,,,,,-,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:53:07.592022+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x0000000000001c48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,SeRestorePrivilege,,,,C:\Windows\System32\consent.exe,9467,,,,,,,,,-,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:53:07.592039+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x0000000000001c48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-,,,,C:\Windows\System32\consent.exe,9468,,,,,,,,,SeBackupPrivilege,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:53:07.594381+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x0000000000001c48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-,,,,C:\Windows\System32\consent.exe,9469,,,,,,,,,SeRestorePrivilege,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:53:07.594398+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x0000000000001c48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,SeBackupPrivilege,,,,C:\Windows\System32\consent.exe,9470,,,,,,,,,-,,,,,,,,,,4703,WORKGROUP,,,,2026-04-18 17:53:07.601032+00:00,,,,,S-1-5-18,,,DESKTOP-7CV8A7M$,,,,,WORKGROUP,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,DESKTOP-7CV8A7M$,,S-1-5-18,0x00000000000003e7,,0x0000000000001c48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
