TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName
DESKTOP-A3EGFSV$,2026-04-20 18:23:17.271746+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
system44,2026-04-20 18:23:17.286253+00:00,,4634,,,
system44,2026-04-20 18:23:17.286472+00:00,,4634,,,
-,2026-04-20 18:23:18.275242+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe7_ Global\UsGthrCtrlFltPipeMssGthrPipe7 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ",
,2026-04-20 18:23:21.192490+00:00,LOCAL SERVICE,4689,,,C:\Windows\System32\svchost.exe
-,2026-04-20 18:23:22.934237+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\runas.exe"" system44 /user:Administrator ""powershell Start-Process cmd.exe -Verb runAs""",
,2026-04-20 18:23:22.951151+00:00,pizza,4689,,,C:\Windows\System32\runas.exe
,2026-04-20 18:23:26.020952+00:00,pizza,4689,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
,2026-04-20 18:23:26.057611+00:00,pizza,4689,,,C:\Windows\System32\conhost.exe
-,2026-04-20 18:23:30.607594+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,consent.exe 1040 604 0000012C8815B5B0,
-,2026-04-20 18:23:30.767412+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,/QuitInfo:0000000000000350;000000000000035C; ,
-,2026-04-20 18:23:30.872499+00:00,LOCAL SERVICE,4688,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\AUDIODG.EXE 0x0000000000000234 0x0000000000000450,
-,2026-04-20 18:23:31.905859+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,taskhostw.exe,
pizza,2026-04-20 18:23:32.036392+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",
pizza,2026-04-20 18:23:32.054701+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",
,2026-04-20 18:23:32.171431+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe
,2026-04-20 18:23:32.570370+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:23:32.607140+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\consent.exe
DESKTOP-A3EGFSV$,2026-04-20 18:23:32.607143+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\consent.exe
DESKTOP-A3EGFSV$,2026-04-20 18:23:32.607466+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\consent.exe
DESKTOP-A3EGFSV$,2026-04-20 18:23:32.607471+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\consent.exe
DESKTOP-A3EGFSV$,2026-04-20 18:23:32.610821+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\consent.exe
DESKTOP-A3EGFSV$,2026-04-20 18:23:32.610823+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\consent.exe
DESKTOP-A3EGFSV$,2026-04-20 18:23:32.610882+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\consent.exe
DESKTOP-A3EGFSV$,2026-04-20 18:23:32.610884+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\consent.exe
,2026-04-20 18:23:32.626419+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\consent.exe
DESKTOP-A3EGFSV$,2026-04-20 18:23:32.648643+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:23:32.648657+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:23:32.648907+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
DESKTOP-A3EGFSV$,2026-04-20 18:23:32.648914+00:00,DESKTOP-A3EGFSV$,4703,,,C:\Windows\System32\svchost.exe
pizza,2026-04-20 18:23:32.654316+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\explorer.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",
-,2026-04-20 18:23:32.878185+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,
,2026-04-20 18:23:32.899290+00:00,pizza,5379,,,
,2026-04-20 18:23:32.900496+00:00,pizza,5379,,,
,2026-04-20 18:23:32.900549+00:00,pizza,5379,,,
,2026-04-20 18:23:32.903929+00:00,pizza,5379,,,
,2026-04-20 18:23:32.906097+00:00,pizza,5379,,,
,2026-04-20 18:23:33.119312+00:00,pizza,5379,,,
,2026-04-20 18:23:33.119585+00:00,pizza,5379,,,
,2026-04-20 18:23:33.119835+00:00,pizza,5379,,,
,2026-04-20 18:23:33.119957+00:00,pizza,5379,,,
,2026-04-20 18:23:33.120113+00:00,pizza,5379,,,
,2026-04-20 18:23:33.120243+00:00,pizza,5379,,,
,2026-04-20 18:23:33.120502+00:00,pizza,5379,,,
,2026-04-20 18:23:33.120642+00:00,pizza,5379,,,
,2026-04-20 18:23:33.120810+00:00,pizza,5379,,,
,2026-04-20 18:23:33.120939+00:00,pizza,5379,,,
,2026-04-20 18:23:33.121090+00:00,pizza,5379,,,
,2026-04-20 18:23:33.121180+00:00,pizza,5379,,,
,2026-04-20 18:23:33.121321+00:00,pizza,5379,,,
,2026-04-20 18:23:33.121410+00:00,pizza,5379,,,
,2026-04-20 18:23:33.121542+00:00,pizza,5379,,,
,2026-04-20 18:23:33.121866+00:00,pizza,5379,,,
,2026-04-20 18:23:33.128721+00:00,pizza,5379,,,
,2026-04-20 18:23:33.128914+00:00,pizza,5379,,,
,2026-04-20 18:23:33.129089+00:00,pizza,5379,,,
,2026-04-20 18:23:33.129190+00:00,pizza,5379,,,
,2026-04-20 18:23:33.129374+00:00,pizza,5379,,,
,2026-04-20 18:23:33.129519+00:00,pizza,5379,,,
,2026-04-20 18:23:33.129679+00:00,pizza,5379,,,
,2026-04-20 18:23:33.129770+00:00,pizza,5379,,,
,2026-04-20 18:23:33.129887+00:00,pizza,5379,,,
,2026-04-20 18:23:33.129982+00:00,pizza,5379,,,
,2026-04-20 18:23:33.130432+00:00,pizza,5379,,,
,2026-04-20 18:23:33.131115+00:00,pizza,5379,,,
,2026-04-20 18:23:33.131355+00:00,pizza,5379,,,
,2026-04-20 18:23:33.138556+00:00,pizza,5379,,,
,2026-04-20 18:23:33.138735+00:00,pizza,5379,,,
,2026-04-20 18:23:33.138920+00:00,pizza,5379,,,
,2026-04-20 18:23:33.139061+00:00,pizza,5379,,,
,2026-04-20 18:23:33.139248+00:00,pizza,5379,,,
,2026-04-20 18:23:33.139347+00:00,pizza,5379,,,
,2026-04-20 18:23:33.139482+00:00,pizza,5379,,,
,2026-04-20 18:23:33.139568+00:00,pizza,5379,,,
,2026-04-20 18:23:33.139700+00:00,pizza,5379,,,
,2026-04-20 18:23:33.139784+00:00,pizza,5379,,,
,2026-04-20 18:23:33.139906+00:00,pizza,5379,,,
,2026-04-20 18:23:33.139988+00:00,pizza,5379,,,
,2026-04-20 18:23:33.140112+00:00,pizza,5379,,,
,2026-04-20 18:23:33.141186+00:00,pizza,5379,,,
,2026-04-20 18:23:33.141420+00:00,pizza,5379,,,
,2026-04-20 18:23:33.207458+00:00,pizza,5379,,,
,2026-04-20 18:23:33.207970+00:00,pizza,5379,,,
,2026-04-20 18:23:33.208202+00:00,pizza,5379,,,
,2026-04-20 18:23:33.208323+00:00,pizza,5379,,,
,2026-04-20 18:23:33.208475+00:00,pizza,5379,,,
,2026-04-20 18:23:33.208570+00:00,pizza,5379,,,
,2026-04-20 18:23:33.208694+00:00,pizza,5379,,,
,2026-04-20 18:23:33.208786+00:00,pizza,5379,,,
,2026-04-20 18:23:33.208904+00:00,pizza,5379,,,
,2026-04-20 18:23:33.208988+00:00,pizza,5379,,,
,2026-04-20 18:23:33.209101+00:00,pizza,5379,,,
,2026-04-20 18:23:33.209183+00:00,pizza,5379,,,
,2026-04-20 18:23:33.209301+00:00,pizza,5379,,,
,2026-04-20 18:23:33.209442+00:00,pizza,5379,,,
pizza,2026-04-20 18:23:33.480160+00:00,pizza,4703,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
,2026-04-20 18:23:34.854959+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\taskhostw.exe
-,2026-04-20 18:23:35.254055+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\runas.exe"" system44 /user:Administrator ""powershell Start-Process cmd.exe -Verb runAs""",
,2026-04-20 18:23:35.273241+00:00,pizza,4689,,,C:\Windows\System32\runas.exe
,2026-04-20 18:23:35.613165+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\ctfmon.exe
,2026-04-20 18:23:48.150990+00:00,pizza,4689,,,C:\Windows\System32\RuntimeBroker.exe
-,2026-04-20 18:23:52.228096+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\schtasks.exe"" /create /tn Updater /tr cmd.exe /sc onlogon /ru SYSTEM",
,2026-04-20 18:23:52.277218+00:00,pizza,4689,,,C:\Windows\System32\schtasks.exe
-,2026-04-20 18:23:52.313549+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\schtasks.exe"" /delete /tn Updater /f",
,2026-04-20 18:23:52.336756+00:00,pizza,4689,,,C:\Windows\System32\schtasks.exe
-,2026-04-20 18:23:58.898260+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" localgroup administrators global /add",
-,2026-04-20 18:23:58.912647+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 localgroup administrators global /add,
,2026-04-20 18:23:58.935101+00:00,pizza,4689,,,C:\Windows\System32\net1.exe
,2026-04-20 18:23:58.936607+00:00,pizza,4689,,,C:\Windows\System32\net.exe
,2026-04-20 18:24:03.393311+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\svchost.exe
,2026-04-20 18:24:04.281080+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe
-,2026-04-20 18:24:05.437433+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" localgroup administrators system2 /add",
-,2026-04-20 18:24:05.447315+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 localgroup administrators system2 /add,
,2026-04-20 18:24:05.460989+00:00,pizza,4689,,,C:\Windows\System32\net1.exe
,2026-04-20 18:24:05.462633+00:00,pizza,4689,,,C:\Windows\System32\net.exe
pizza,2026-04-20 18:24:08.220257+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",
pizza,2026-04-20 18:24:08.325382+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,
pizza,2026-04-20 18:24:08.478430+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",
pizza,2026-04-20 18:24:08.540190+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,
,2026-04-20 18:24:08.605888+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe
-,2026-04-20 18:24:09.078711+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\uus\packages\preview\AMD64\MoUsoCoreWorker.exe"" useprivatenamespaces",
SYSTEM,2026-04-20 18:24:09.153593+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe
,2026-04-20 18:24:09.153599+00:00,SYSTEM,4672,,,
-,2026-04-20 18:24:09.155483+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc,
,2026-04-20 18:24:09.881527+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe
pizza,2026-04-20 18:24:41.803177+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",
,2026-04-20 18:24:42.157032+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe
-,2026-04-20 18:24:46.220448+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" user global a /add",
-,2026-04-20 18:24:46.232227+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 user global a /add,
,2026-04-20 18:24:46.242954+00:00,pizza,4728,,,
global,2026-04-20 18:24:46.243393+00:00,pizza,4720,,,
global,2026-04-20 18:24:46.265791+00:00,pizza,4722,,,
global,2026-04-20 18:24:46.265919+00:00,pizza,4738,,,
global,2026-04-20 18:24:46.265938+00:00,pizza,4724,,,
Users,2026-04-20 18:24:46.271990+00:00,pizza,4732,,,
,2026-04-20 18:24:46.277084+00:00,pizza,4689,,,C:\Windows\System32\net1.exe
,2026-04-20 18:24:46.278978+00:00,pizza,4689,,,C:\Windows\System32\net.exe
-,2026-04-20 18:24:46.314878+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" user system2 a /add",
-,2026-04-20 18:24:46.325653+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 user system2 a /add,
,2026-04-20 18:24:46.337519+00:00,pizza,4728,,,
system2,2026-04-20 18:24:46.338013+00:00,pizza,4720,,,
system2,2026-04-20 18:24:46.360167+00:00,pizza,4722,,,
system2,2026-04-20 18:24:46.360247+00:00,pizza,4738,,,
system2,2026-04-20 18:24:46.360268+00:00,pizza,4724,,,
Users,2026-04-20 18:24:46.363447+00:00,pizza,4732,,,
,2026-04-20 18:24:46.366940+00:00,pizza,4689,,,C:\Windows\System32\net1.exe
,2026-04-20 18:24:46.368401+00:00,pizza,4689,,,C:\Windows\System32\net.exe
,2026-04-20 18:24:49.900709+00:00,pizza,4689,,,C:\Windows\System32\RuntimeBroker.exe
-,2026-04-20 18:24:54.041067+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" localgroup administrators global /add",
-,2026-04-20 18:24:54.048382+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 localgroup administrators global /add,
Administrators,2026-04-20 18:24:54.059294+00:00,pizza,4732,,,
,2026-04-20 18:24:54.063454+00:00,pizza,4689,,,C:\Windows\System32\net1.exe
,2026-04-20 18:24:54.065470+00:00,pizza,4689,,,C:\Windows\System32\net.exe
-,2026-04-20 18:24:54.095055+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" localgroup administrators system2 /add",
-,2026-04-20 18:24:54.106035+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 localgroup administrators system2 /add,
Administrators,2026-04-20 18:24:54.118803+00:00,pizza,4732,,,
,2026-04-20 18:24:54.124117+00:00,pizza,4689,,,C:\Windows\System32\net1.exe
,2026-04-20 18:24:54.125538+00:00,pizza,4689,,,C:\Windows\System32\net.exe
-,2026-04-20 18:25:04.886213+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" user global b",
-,2026-04-20 18:25:04.897194+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 user global b,
global,2026-04-20 18:25:04.908257+00:00,pizza,4798,,,
global,2026-04-20 18:25:04.931231+00:00,pizza,4738,,,
global,2026-04-20 18:25:04.931246+00:00,pizza,4724,,,
,2026-04-20 18:25:04.937056+00:00,pizza,4689,,,C:\Windows\System32\net1.exe
,2026-04-20 18:25:04.938833+00:00,pizza,4689,,,C:\Windows\System32\net.exe
,2026-04-20 18:25:09.444571+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\svchost.exe
-,2026-04-20 18:25:10.062407+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" user global /active:no",
-,2026-04-20 18:25:10.072224+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 user global /active:no,
global,2026-04-20 18:25:10.086226+00:00,pizza,4798,,,
global,2026-04-20 18:25:10.086893+00:00,pizza,4725,,,
global,2026-04-20 18:25:10.087008+00:00,pizza,4738,,,
,2026-04-20 18:25:10.091476+00:00,pizza,4689,,,C:\Windows\System32\net1.exe
,2026-04-20 18:25:10.092850+00:00,pizza,4689,,,C:\Windows\System32\net.exe
-,2026-04-20 18:25:10.122089+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" user global /active:yes",
-,2026-04-20 18:25:10.132137+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 user global /active:yes,
global,2026-04-20 18:25:10.146725+00:00,pizza,4798,,,
global,2026-04-20 18:25:10.147337+00:00,pizza,4722,,,
global,2026-04-20 18:25:10.147392+00:00,pizza,4738,,,
,2026-04-20 18:25:10.150293+00:00,pizza,4689,,,C:\Windows\System32\net1.exe
,2026-04-20 18:25:10.152727+00:00,pizza,4689,,,C:\Windows\System32\net.exe
,2026-04-20 18:25:10.513113+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe
-,2026-04-20 18:25:15.026642+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\schtasks.exe"" /create /tn Updater /tr cmd.exe /sc onlogon /ru SYSTEM",
,2026-04-20 18:25:15.063309+00:00,pizza,4689,,,C:\Windows\System32\schtasks.exe
-,2026-04-20 18:25:15.078844+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\schtasks.exe"" /delete /tn Updater /f",
,2026-04-20 18:25:15.099943+00:00,pizza,4689,,,C:\Windows\System32\schtasks.exe
-,2026-04-20 18:25:15.134995+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" user system /delete",
-,2026-04-20 18:25:15.145718+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 user system /delete,
,2026-04-20 18:25:15.160280+00:00,pizza,4689,,,C:\Windows\System32\net1.exe
,2026-04-20 18:25:15.161993+00:00,pizza,4689,,,C:\Windows\System32\net.exe
,2026-04-20 18:25:22.176830+00:00,pizza,4689,,,C:\Windows\System32\RuntimeBroker.exe
-,2026-04-20 18:25:22.965031+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" user system /delete",
-,2026-04-20 18:25:22.972879+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 user system /delete,
,2026-04-20 18:25:22.987362+00:00,pizza,4689,,,C:\Windows\System32\net1.exe
,2026-04-20 18:25:22.988625+00:00,pizza,4689,,,C:\Windows\System32\net.exe
,2026-04-20 18:25:50.563274+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
,2026-04-20 18:25:50.982218+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
,2026-04-20 18:25:51.263416+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
,2026-04-20 18:25:51.474960+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
,2026-04-20 18:25:51.493523+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
,2026-04-20 18:25:51.496267+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
,2026-04-20 18:25:51.496731+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
,2026-04-20 18:25:51.504549+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
-,2026-04-20 18:25:51.504839+00:00,pizza,4688,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window",
,2026-04-20 18:25:51.505911+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
,2026-04-20 18:25:51.541811+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
,2026-04-20 18:25:51.553282+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
,2026-04-20 18:25:51.558321+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
-,2026-04-20 18:25:51.575212+00:00,pizza,4688,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\pizza\AppData\Local\Microsoft\Edge\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\pizza\AppData\Local\Microsoft\Edge\User Data\Crashpad"" ""--metrics-dir=C:\Users\pizza\AppData\Local\Microsoft\Edge\User Data"" --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=147.0.7727.102 ""--annotation=exe=C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --annotation=plat=Win64 --annotation=prod=Edge --annotation=ver=147.0.3912.72 --initial-client-data=0x260,0x264,0x268,0x25c,0x270,0x7ff8f9c80d58,0x7ff8f9c80d64,0x7ff8f9c80d70",
,2026-04-20 18:25:51.628675+00:00,pizza,4695,,,
,2026-04-20 18:25:51.664925+00:00,pizza,4695,,,
,2026-04-20 18:25:51.665197+00:00,pizza,4695,,,
-,2026-04-20 18:25:51.697254+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\147.0.3912.72\elevation_service.exe""",
-,2026-04-20 18:25:51.764336+00:00,pizza,4688,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --startup-read-main-dll --metrics-shmem-handle=2104,i,11456109561804159731,12384054996075528396,524288 --field-trial-handle=2580,i,16363140994783023232,2662048548580896011,262144 --variations-seed-version --pseudonymization-salt-handle=2584,i,16317294031186864908,840205868831341560,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2964 /prefetch:11",
-,2026-04-20 18:25:51.777719+00:00,pizza,4688,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=gpu-process --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --startup-read-main-dll --metrics-shmem-handle=1876,i,414516120272070905,7243867155981862968,262144 --field-trial-handle=2580,i,16363140994783023232,2662048548580896011,262144 --variations-seed-version --pseudonymization-salt-handle=2584,i,16317294031186864908,840205868831341560,4 --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=2576 /prefetch:2",
-,2026-04-20 18:25:51.852615+00:00,pizza,4688,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --startup-read-main-dll --metrics-shmem-handle=2308,i,12901452581674087459,13325069903189096815,524288 --field-trial-handle=2580,i,16363140994783023232,2662048548580896011,262144 --variations-seed-version --pseudonymization-salt-handle=2584,i,16317294031186864908,840205868831341560,4 --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=3716 /prefetch:13",
-,2026-04-20 18:25:51.855640+00:00,pizza,4688,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=edge_collections.mojom.CollectionsDataManager --lang=en-US --service-sandbox-type=collections --ram-no-pressure-read-main-dll --metrics-shmem-handle=2876,i,12206727816626120828,7501257152106977122,524288 --field-trial-handle=2580,i,16363140994783023232,2662048548580896011,262144 --variations-seed-version --pseudonymization-salt-handle=2584,i,16317294031186864908,840205868831341560,4 --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=3780 /prefetch:14",
,2026-04-20 18:25:52.150642+00:00,DESKTOP-A3EGFSV$,4695,,,
,2026-04-20 18:25:52.151323+00:00,pizza,4695,,,
,2026-04-20 18:25:52.190290+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\147.0.3912.72\elevation_service.exe
,2026-04-20 18:25:52.196684+00:00,pizza,5379,,,
,2026-04-20 18:25:52.198702+00:00,pizza,5379,,,
,2026-04-20 18:25:52.198774+00:00,pizza,5379,,,
,2026-04-20 18:25:52.202459+00:00,pizza,5379,,,
SYSTEM,2026-04-20 18:25:52.245092+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe
,2026-04-20 18:25:52.245096+00:00,SYSTEM,4672,,,
-,2026-04-20 18:25:52.246553+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s NgcSvc,
,2026-04-20 18:25:52.269661+00:00,pizza,5379,,,
,2026-04-20 18:25:52.271278+00:00,pizza,5379,,,
,2026-04-20 18:25:52.271429+00:00,pizza,5379,,,
,2026-04-20 18:25:52.276937+00:00,pizza,5379,,,
,2026-04-20 18:25:52.287836+00:00,pizza,5379,,,
