RecordNumber,Timestamp,EventID,EventName,MessageText,AccessGranted,AccessList,AccessMask,AccessRemoved,AccountExpires,AdvancedOptions,AlgorithmName,AllowedToDelegateTo,AuthenticationPackageName,CallerProcessId,CallerProcessName,ClientCreationTime,ClientProcessId,CommandLine,ConfigAccessPolicy,CountOfCredentialsReturned,DisableIntegrityChecks,DisplayName,DomainBehaviorVersion,DomainName,DomainPolicyChanged,DomainSid,Dummy,ElevatedToken,FileName,Flags,FlightSigning,ForceLogoff,HandleId,HomeDirectory,HomePath,HypervisorDebug,HypervisorLaunchType,HypervisorLoadOptions,Identity,ImpersonationLevel,IpAddress,IpPort,KernelDebug,KeyFilePath,KeyLength,KeyName,KeyType,LinkName,LmPackageName,LoadOptions,LockoutDuration,LockoutObservationWindow,LockoutThreshold,LogonGuid,LogonHours,LogonProcessName,LogonType,MachineAccountQuota,MandatoryLabel,MaxPasswordAge,MemberName,MemberSid,MinPasswordAge,MinPasswordLength,MixedDomainMode,NewProcessId,NewProcessName,NewSd,NewState,NewTargetUserName,NewTime,NewUacValue,ObjectName,ObjectServer,ObjectType,OemInformation,OldSd,OldTargetUserName,OldUacValue,Operation,PackageSid,ParentProcessName,PasswordHistoryLength,PasswordLastSet,PasswordProperties,PreviousTime,PrimaryGroupId,PrivilegeList,ProcessCreationTime,ProcessId,ProcessName,ProfilePath,ProviderName,PuaCount,PuaPolicyId,ReadOperation,RemoteCredentialGuard,RemoteEventLogging,Resource,ResourceAttributes,ResourceManager,RestrictedAdminMode,ReturnCode,SamAccountName,Schema,SchemaFriendlyName,ScriptPath,SidHistory,SubjectDomainName,SubjectLogonId,SubjectUserName,SubjectUserSid,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetName,TargetOutboundDomainName,TargetOutboundUserName,TargetProcessId,TargetProcessName,TargetServerName,TargetSid,TargetUserName,TargetUserSid,TestSigning,TokenElevationType,TransactionId,TransmittedServices,Type,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VsmLaunchType,Workstation,WorkstationName
7655,2026-04-01 20:26:07.048489+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
7656,2026-04-01 20:26:10.626207+00:00,5058,Microsoft-Windows-Security-Auditing,,,,,,,,UNKNOWN,,,,,2026-04-01 20:26:04.896811+00:00,2368,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\WINDOWS\ServiceProfiles\LocalService\AppData\Roaming\Microsoft\Crypto\Keys\0eb0245868b8b5f081fb1f6046f6da9e_8a77c4b8-41bd-4429-86d0-b73425f5c602,,{FA40AA61-56AD-4D7A-872C-680B22DEE5BB},%%2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2458,,,,,,,,,,,,,Microsoft Software Key Storage Provider,,,,,,,,,,0x00000000,,,,,,NT AUTHORITY,0x00000000000003e5,LOCAL SERVICE,S-1-5-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
7657,2026-04-01 20:26:10.626837+00:00,5061,Microsoft-Windows-Security-Auditing,,,,,,,,RSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{FA40AA61-56AD-4D7A-872C-680B22DEE5BB},%%2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2480,,,,,,,,,,,,,Microsoft Software Key Storage Provider,,,,,,,,,,0x00000000,,,,,,NT AUTHORITY,0x00000000000003e5,LOCAL SERVICE,S-1-5-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
7658,2026-04-01 20:26:10.626913+00:00,5059,Microsoft-Windows-Security-Auditing,,,,,,,,RSA,,,,,2026-04-01 20:26:04.896811+00:00,2368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{FA40AA61-56AD-4D7A-872C-680B22DEE5BB},%%2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2464,,,,,,,,,,,,,Microsoft Software Key Storage Provider,,,,,,,,,,0x00000000,,,,,,NT AUTHORITY,0x00000000000003e5,LOCAL SERVICE,S-1-5-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
7659,2026-04-01 20:26:10.630880+00:00,5059,Microsoft-Windows-Security-Auditing,,,,,,,,RSA,,,,,2026-04-01 20:26:04.896811+00:00,2368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{FA40AA61-56AD-4D7A-872C-680B22DEE5BB},%%2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2464,,,,,,,,,,,,,Microsoft Software Key Storage Provider,,,,,,,,,,0x00000000,,,,,,NT AUTHORITY,0x00000000000003e5,LOCAL SERVICE,S-1-5-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
7660,2026-04-01 20:26:10.662836+00:00,4738,Microsoft-Windows-Security-Auditing,,,,,,-,,,-,,,,,,,,,,pizza hut,,,,,-,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,-,,,,,,,-,,,,,-,,,-,-,,,,-,,,,,,,,,,,,-,,,-,-,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NormalVM,,,,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,pizza,,,,,,,-,-,-,-,,,,
7661,2026-04-01 20:26:10.670788+00:00,4648,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0.0.1,0,,,,,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000000000000560,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,MicrosoftAccount,localhost,,{00000000-0000-0000-0000-000000000000},,,,,,,localhost,,pizzahuthacker@gmail.com,,,,,,,,,,,,,,
7662,2026-04-01 20:26:10.670805+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,127.0.0.1,0,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,User32 ,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000000000000560,C:\Windows\System32\svchost.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,MicrosoftAccount,,0x000000000003b716,,0x000000000003b6db,,-,-,,,,,pizzahuthacker@gmail.com,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,-,,,,,,%%1843,,,NORMALVM
7663,2026-04-01 20:26:10.670818+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1843,,,,,,,,,,,,%%1833,127.0.0.1,0,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,User32 ,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0000000000000560,C:\Windows\System32\svchost.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,MicrosoftAccount,,0x000000000003b6db,,0x000000000003b716,,-,-,,,,,pizzahuthacker@gmail.com,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,-,,,,,,%%1843,,,NORMALVM
7664,2026-04-01 20:26:10.670822+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,MicrosoftAccount,0x000000000003b6db,pizzahuthacker@gmail.com,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,,,,,,,,,,,,,,,,,,
7665,2026-04-01 20:26:10.740982+00:00,5059,Microsoft-Windows-Security-Auditing,,,,,,,,RSA,,,,,2026-04-01 20:26:04.896811+00:00,2368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{FA40AA61-56AD-4D7A-872C-680B22DEE5BB},%%2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2464,,,,,,,,,,,,,Microsoft Software Key Storage Provider,,,,,,,,,,0x00000000,,,,,,NT AUTHORITY,0x00000000000003e5,LOCAL SERVICE,S-1-5-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
7666,2026-04-01 20:26:10.758945+00:00,5059,Microsoft-Windows-Security-Auditing,,,,,,,,RSA,,,,,2026-04-01 20:26:04.896811+00:00,2368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{FA40AA61-56AD-4D7A-872C-680B22DEE5BB},%%2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2464,,,,,,,,,,,,,Microsoft Software Key Storage Provider,,,,,,,,,,0x00000000,,,,,,NT AUTHORITY,0x00000000000003e5,LOCAL SERVICE,S-1-5-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
7667,2026-04-01 20:26:10.950075+00:00,4738,Microsoft-Windows-Security-Auditing,,,,,,-,,,-,,,,,,,,,,pizza hut,,,,,-,,,,,,,-,-,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,-,,,,,,,-,,,,,-,,,-,-,,,,-,,,,,,,,,,,,-,,,-,-,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NormalVM,,,,,,,,,,,S-1-5-21-2352865859-2334931103-2005901029-1001,pizza,,,,,,,-,-,-,-,,,,
7668,2026-04-01 20:26:10.953226+00:00,4648,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,,,,,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002e0,C:\Windows\System32\lsass.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,MicrosoftAccount,localhost,,{00000000-0000-0000-0000-000000000000},,,,,,,localhost,,pizzahuthacker@gmail.com,,,,,,,,,,,,,,
7669,2026-04-01 20:26:10.953245+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Negotiat,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002e0,C:\Windows\System32\lsass.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,MicrosoftAccount,,0x000000000003db13,,0x000000000003dab7,,-,-,,,,,pizzahuthacker@gmail.com,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,-,,,,,,%%1843,,,NORMALVM
7670,2026-04-01 20:26:10.953255+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1843,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Negotiat,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002e0,C:\Windows\System32\lsass.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,MicrosoftAccount,,0x000000000003dab7,,0x000000000003db13,,-,-,,,,,pizzahuthacker@gmail.com,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,-,,,,,,%%1843,,,NORMALVM
7671,2026-04-01 20:26:10.953259+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,MicrosoftAccount,0x000000000003dab7,pizzahuthacker@gmail.com,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,,,,,,,,,,,,,,,,,,
7672,2026-04-01 20:26:10.953520+00:00,4634,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NORMALVM,,,,0x000000000003db13,,,,,,,,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,,,,
7673,2026-04-01 20:26:10.957199+00:00,4634,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NORMALVM,,,,0x000000000003dab7,,,,,,,,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,,,,
7674,2026-04-01 20:26:10.989349+00:00,4799,Microsoft-Windows-Security-Auditing,,,,,,,,,,,0x000000000000050c,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,Builtin,,,,,,,,,,,S-1-5-32-544,Administrators,,,,,,,,,,,,,,
7675,2026-04-01 20:26:11.481777+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002d8,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
7676,2026-04-01 20:26:11.481781+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
7677,2026-04-01 20:26:11.482695+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002d8,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
7678,2026-04-01 20:26:11.482700+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
7679,2026-04-01 20:26:12.424627+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002d8,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
7680,2026-04-01 20:26:12.424631+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
7681,2026-04-01 20:26:14.807348+00:00,5058,Microsoft-Windows-Security-Auditing,,,,,,,,UNKNOWN,,,,,2026-04-01 20:26:11.836378+00:00,3804,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\pizza\AppData\Roaming\Microsoft\Crypto\Keys\de7cf8a7901d2ad13e5c67c29e5d1662_8a77c4b8-41bd-4429-86d0-b73425f5c602,,Microsoft Connected Devices Platform device certificate,%%2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2458,,,,,,,,,,,,,Microsoft Software Key Storage Provider,,,,,,,,,,0x00000000,,,,,,NORMALVM,0x000000000003b716,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,,,,,,,,,,,,,,,,,,
7682,2026-04-01 20:26:14.808050+00:00,5061,Microsoft-Windows-Security-Auditing,,,,,,,,ECDSA_P256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Connected Devices Platform device certificate,%%2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2480,,,,,,,,,,,,,Microsoft Software Key Storage Provider,,,,,,,,,,0x00000000,,,,,,NORMALVM,0x000000000003b716,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,,,,,,,,,,,,,,,,,,
7683,2026-04-01 20:26:14.808817+00:00,5059,Microsoft-Windows-Security-Auditing,,,,,,,,ECDSA_P256,,,,,2026-04-01 20:26:11.836378+00:00,3804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Connected Devices Platform device certificate,%%2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2464,,,,,,,,,,,,,Microsoft Software Key Storage Provider,,,,,,,,,,0x00000000,,,,,,NORMALVM,0x000000000003b716,pizza,S-1-5-21-2352865859-2334931103-2005901029-1001,,,,,,,,,,,,,,,,,,,,,,,,,,,
7684,2026-04-01 20:26:15.813416+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002d8,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
7685,2026-04-01 20:26:15.813419+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
7686,2026-04-01 20:26:15.827715+00:00,5058,Microsoft-Windows-Security-Auditing,,,,,,,,UNKNOWN,,,,,2026-04-01 20:26:14.876490+00:00,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\WINDOWS\ServiceProfiles\LocalService\AppData\Roaming\Microsoft\Crypto\Keys\de7cf8a7901d2ad13e5c67c29e5d1662_8a77c4b8-41bd-4429-86d0-b73425f5c602,,Microsoft Connected Devices Platform device certificate,%%2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2458,,,,,,,,,,,,,Microsoft Software Key Storage Provider,,,,,,,,,,0x00000000,,,,,,NT AUTHORITY,0x00000000000003e5,LOCAL SERVICE,S-1-5-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
7687,2026-04-01 20:26:15.828068+00:00,5061,Microsoft-Windows-Security-Auditing,,,,,,,,ECDSA_P256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Connected Devices Platform device certificate,%%2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2480,,,,,,,,,,,,,Microsoft Software Key Storage Provider,,,,,,,,,,0x00000000,,,,,,NT AUTHORITY,0x00000000000003e5,LOCAL SERVICE,S-1-5-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
7688,2026-04-01 20:26:15.828592+00:00,5059,Microsoft-Windows-Security-Auditing,,,,,,,,ECDSA_P256,,,,,2026-04-01 20:26:14.876490+00:00,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Connected Devices Platform device certificate,%%2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%2464,,,,,,,,,,,,,Microsoft Software Key Storage Provider,,,,,,,,,,0x00000000,,,,,,NT AUTHORITY,0x00000000000003e5,LOCAL SERVICE,S-1-5-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
7689,2026-04-01 20:26:17.076765+00:00,4799,Microsoft-Windows-Security-Auditing,,,,,,,,,,,0x0000000000000ba8,C:\Windows\System32\svchost.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,Builtin,,,,,,,,,,,S-1-5-32-544,Administrators,,,,,,,,,,,,,,
7690,2026-04-01 20:26:19.855059+00:00,5024,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7691,2026-04-01 20:26:22.568996+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002d8,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
7692,2026-04-01 20:26:22.569000+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
7693,2026-04-01 20:26:23.812426+00:00,4624,Microsoft-Windows-Security-Auditing,,,,,,,,,,Negotiate,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,%%1833,-,-,,,0,,,,-,,,,,{00000000-0000-0000-0000-000000000000},,Advapi  ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000002d8,C:\Windows\System32\services.exe,,,,,,-,,,,,-,,,,,,,WORKGROUP,0x00000000000003e7,NORMALVM$,S-1-5-18,NT AUTHORITY,,0x0000000000000000,,0x00000000000003e7,,-,-,,,,,SYSTEM,S-1-5-18,,,,-,,,,,,%%1843,,,-
7694,2026-04-01 20:26:23.812429+00:00,4672,Microsoft-Windows-Security-Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
